0,0,0,0,0,0,0,0,1.05263,0,0,0,0,6.31579,1.57895,0,0,0,1.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21053,0.526316,0,0,0,20,1.57895,0,0,0,10,1.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,21.5789,0,0,0,0,6.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73684,0,0,0,0,14.2105,0,0,0,0,2.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.526316,1.05263,0,0,0,1.57895,7.36842,0,0,0,1.05263,6.8421,0,0,0,1.05263,3.68421,0,0,0,0.526316,2.10526,0,0,0,5.78947,0.526316,0,0,0,7.36842,0.526316,0,0,0,14.7368,5.26316,0,0,0,6.8421,4.73684,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,3.68421,0,0,0,0,7.36842,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,3.68421,0,0,0,0,6.31579,0,0,0,0,1.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31579,0,0,0,0,22.6316,0,0,0,0,3.15789,0,0,0,0,1.05263,0,0,0,0,0,0,0,0,0,6.8421,0,0,0,0,18.9474,0,0,0,0,3.15789,0,0,0,0,3.68421,0,0,0,0,0,0,0,0,0.526316,1.05263,0,0,0,3.68421,7.36842,0,0,0,3.68421,7.36842,0,0,0,1.05263,4.73684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.10526,1.05263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15789,4.21053,0,0,0,14.2105,8.42105,0,0,0,13.1579,0.526316,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1.05263,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,13.1579,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.526316,0.526316,0,0.526316,0,0,0.526316,0,1.05263,0.526316,0.526316,0.526316,0,0,0,0,1.05263,0,0,0.526316,1.05263,1.05263,0,0.526316,0,0.526316,0.526316,0,0.526316,0,3.68421,0.526316,0,0,0,5.78947,0,0,0.526316,0,2.10526,0,0,0,0.526316,3.68421,1.57895,0,1.05263,0,0.526316,0,0,0,0,2.10526,0,0,0,0,25.2632,0,0,0,0,0,0,0,0,0,4.73684,0,0,0,0.526316,1.05263,1.05263,0.526316,0,0,0.526316,0,0,0,0,1.57895,0,0,0,0,0.526316,0,0,0,0,4.21053,0.526316,0,0,4.21053,0,5.26316,0,0,1.05263,0,2.10526,0,0,0,0,0.526316,0,0,1.57895,0,0,0,0,4.21053,1.57895,6.31579,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263,0,0,0,0,19.4737,0,0,0,0,2.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21053,0,0,0,0,52.1053,0,0,0,0,17.3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.63158,1.05263,0,0,0,1.05263,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,1.05263,0,0,0,0,15.7895,0,0,0,0,18.4211,5.78947,0,0,0,9.47368,0,0,0,0,0,0,0,0,0,3.15789,0,0,0,0,4.21053,0,0,0,0,22.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,4.73684,0,0,0,0,5.26316,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15789,0,0,0,0,0.526316,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263,0,0,0,0,0.526316,0,0,0,0,71.0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,5.26316,0,0,0,0,0,0,0,0,0,2.10526,0,0,0,0.526316,0,0,0,0,4.21053,1.05263,0,0,0,2.63158,0.526316,0,0,0,1.57895,0,0,0,0,4.21053,0,0,0
0,0,0,7.36842,1.05263,0,0,0,0.526316,6.8421,0,0,0,1.57895,3.68421,0,0,0,0,3.68421,0,0,0,0.526316,0,0,0,0,8.42105,1.05263,0,0,0,0.526316,2.63158,0,0,0,3.68421,0.526316,0,0,0,0.526316,0.526316,0,0,0,0,0.526316,0,0,0,3.15789,0,0,0,0,0.526316,0,0,0,0,14.7368,0,0,0,0,5.26316,0,0,0,0,0,0,0,0,0,7.36842,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3.15789,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,1.57895,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.526316,1.05263,0,0,0,0.526316,3.15789,0,0,0,0.526316,4.21053,0,0,0,0,4.21053,0,0,0,4.21053,5.26316,0,0,0,3.15789,0.526316,0,0,0,7.89474,2.10526,0,0,0,8.94737,1.05263,0,0,0,3.15789,0,0,0,0,8.42105,1.05263,0,0,0,1.05263,0,0,0,0,4.73684,0,0,0,0,22.1053,0,0,0,0,2.63158,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0.526316,0,0,0,0,4.73684,0,0,0,0,2.10526,0,0,0,0,0,0.526316,0,0,0,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0,0,0
