0.000471737,0.000326849,0.00733391,15.7805,0.00288861,57.8929,15.7956,10.5118,0.00720152,0.000114398,0.000807247,5.26742,10.5194,2.98792e-05,0.00384107,10.5444,42.0833,15.7734,0.0104735,0.00198371,0.0040107,15.7918,15.7937,5.25866,5.26817,15.7817,15.7813,0.00639848,0.00123428,31.5846,0.000663639,0.00116285,10.5223
0.127038,0.715993,0.824279,0.531227,17.8503,76.8108,1.61599,1.14322,0.269534,0,0.111627,8.85412,1.96078,1.36854,2.22402,3.30154,65.6135,8.51872,3.00839,1.3293,3.50204,0.319044,4.06037,2.37446,7.36499,19.8166,30.0861,5.01002,5.52145,10.8143,10.213,2.28457,2.45417
0,0,0,0,4.90982,95.0902,0,0,0,0,0,0,0,0,0,3.23402,80.6431,16.1229,0,0,0,0,0,0.0592787,0.0628348,0.651081,1.31004,35.8056,50.9174,10.7281,0.210445,0.255181,0
0,0,0,0,0,33.138,51.7508,15.0434,0.0678083,0,0,0,7.21948,7.84838,10.2886,21.1301,39.5331,10.9799,2.86026,0.125268,0.0148813,0,5.34538,5.28876,18.174,50.536,19.4893,0.821232,0.241504,0.066367,0.0375108,0,0
0,0,0,0,0,93.7058,6.04963,0,0.244614,0,0,0,0,0,3.51152,13.1539,68.041,13.4305,1.61847,0.244614,0,0,1.09543,0.546389,3.98271,7.16521,33.2524,44.9314,7.40124,1.1369,0.243635,0.244614,0
0.585416,0.964902,0,0,27.1004,67.8588,1.40347,0.193664,0.158679,0.13954,1.59509,1.1908,2.51617,1.04502,24.4597,18.8405,26.292,17.037,4.74374,3.80043,0.0372753,0.0372753,0.185069,0.529544,5.30619,10.3816,9.16915,9.11861,47.2325,14.1325,1.34778,1.99981,0.597277
1.26405,0,0.00600184,0,0.0167676,65.0078,0,0,0,0,33.7054,5.18152,5.67849,0.340413,16.1501,12.7689,45.8653,8.7234,5.02507,0.207135,0,0.0596581,0.00548144,0.0168852,0.0306876,0.273716,2.95312,35.0764,61.4624,0.135929,0.0341732,0.0111784,0
0,0,0,0.0101218,10.5666,89.1893,0.23408,0,0,0,0,0,0.0277846,0.0611723,0.128109,20.8638,31.9471,0.468143,38.6156,7.81775,0.070519,0,5.19198,2.61286,2.71067,5.5687,13.415,0.401393,25.8386,23.3485,10.5702,5.23018,5.11187
1.39887,0.418696,0,0,0.235306,79.2845,12.2284,1.29799,0.251357,1.94108,2.94379,0,0.235306,0.370967,2.3686,9.90028,67.0753,9.97792,6.18466,1.94393,1.29101,0.652083,0.664776,1.01657,0.410824,5.39049,40.4494,39.1275,7.28805,3.40551,1.01004,1.2368,0
1.39887,0.418696,0,0,0.235306,79.2845,12.2284,1.29799,0.251357,1.94108,2.94379,0,0.235306,0.370967,2.3686,9.90028,67.0753,9.97792,6.18466,1.94393,1.29101,0.652083,0.664776,1.01657,0.410824,5.39049,40.4494,39.1275,7.28805,3.40551,1.01004,1.2368,0
1.72235,0,1.53653,0.817243,0,91.2984,0.430471,0,1.96468,0.0844324,2.14588,0,0,0.342997,43.8904,0,46.6166,3.66082,1.62097,0,1.03147,2.83676,0,0.172826,0,0.771552,15.6373,73.788,4.46652,0.465741,0.295177,0,4.40289
12.8772,0.614472,0,0,0,61.6262,14.2067,0,0.405951,0.60338,9.66614,0,1.42156,8.37785,1.74152,24.2046,51.9731,4.26688,6.83416,0.774345,0,0.405951,0.622011,2.00076,8.35257,20.3913,24.8819,15.332,18.7554,5.05298,1.37111,1.40973,1.83025
0.102383,0.102383,0,0,0,98.5422,1.1507,0,0.102383,0,0,0,0,0,0,1.14437,88.7666,9.26996,0,0,0,0.819067,0,0.945934,4.38329,9.01797,26.7954,28.0007,18.0396,10.4946,1.69331,0.629203,0
0,0,0,5.08467,35.3303,59.3697,0,0,0,0,0.215276,0.110127,14.1134,1.71915,0,7.9261,54.0757,5.63818,0.140266,5.83601,10.0642,0.376885,0,0,0,0.0153158,5.46704,4.32585,45.4152,20.2014,10.2256,14.3497,0
0.219047,0.550662,0.350262,9.39021,37.7874,43.4942,0.781243,0.50938,2.94457,2.48055,1.49251,4.2321,0.693311,3.07383,2.79092,5.26416,39.1062,18.1882,4.13675,4.25069,5.86881,12.3949,0.556503,1.55188,5.41887,1.6755,5.02908,4.71194,18.9032,13.8084,29.1636,3.29284,15.8882
36.9181,4.76418,7.29338,0.536863,0.353086,34.0984,3.84155,0.131891,1.48218,0.167333,10.4131,7.62278,0.0996492,0.154461,4.87482,22.0263,47.9833,13.5344,0.997296,0.166724,0.252246,2.28812,10.5059,3.93572,6.97695,18.8061,16.4536,11.9558,14.1068,0.292733,3.90394,4.74992,8.31248
0,0,0,2.54703,29.7064,53.2352,13.6793,0.832087,0,0,0,2.9618,6.06751,6.9068,8.9824,21.0149,20.7357,15.265,13.8777,3.16288,1.02532,0,1.48875,5.62192,7.3984,12.5243,7.11374,6.96073,13.018,17.2278,15.3018,11.6265,1.71811
0,0,0,0,0,34.6719,65.3281,0,0,0,0,0,0,0,0.181765,3.49839,27.1415,15.6216,25.2276,27.8528,0.476398,0,5.18579,35.1378,22.9513,18.1144,1.01115,0.497265,13.4476,3.07049,0.277153,0.172044,0.135079
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2.83372,93.6964,3.4699,0,0,0,0,0,0.66379,1.4312,2.76468,14.8473,46.528,24.5861,4.60313,2.53384,1.08468,0.957245
0,0,0,0,0,59.9759,39.66,0.267803,0.0154289,0,0.0808386,0,0,0.0314373,0.126797,6.52531,80.0932,13.1418,0.0814189,0,0,0,0.0958727,0.243059,3.36063,31.1072,34.3236,30.3512,0.437693,0.0549721,0.0258665,0,0
0.738534,9.57504,0.346305,0.553894,34.7045,49.7832,0.870204,0,0.577174,1.62931,1.22185,0.115435,0.333431,0.889288,8.02403,20.8138,41.0507,17.3388,1.89873,4.32385,5.0965,0.115435,2.63823,8.87057,1.75071,0.270486,4.00901,3.10356,10.9254,10.3431,25.1618,22.407,10.52
0.679152,0.0187402,0.0827621,0,0.411985,62.666,25.6841,0,0.00966429,0.119853,10.3277,0,0,0.270925,7.79913,8.43177,56.1967,11.2558,15.7579,0.205025,0,0.0827621,10.1568,37.8707,10.4745,3.65515,1.27301,0.249158,0.287168,0.257768,2.75722,22.5439,10.4747
1.63206,0.0104555,0,0.0325647,0.0651294,61.5227,0.0886828,0,0,0,36.6484,0.139778,2.01764,0.0095196,0.0203745,0.0841969,97.6863,0.0104555,0.0104555,0.0104555,0.0108549,0,0,0,0.0892194,2.16506,3.13376,79.1416,13.8134,1.58093,0.0325647,0.0217098,0.0217098
3.46707,0.112228,0,0,0,58.6024,0.255702,0,0,0,37.5626,0.0511404,1.84027,0.0511404,0.0511404,0.406864,97.2115,0.112228,0.112228,0.112228,0.0513126,0,0,0,0.429018,1.45425,2.67434,81.079,12.3277,2.03572,0,0,0
12.2292,6.66989,8.13636,5.9036,10.5484,27.7762,7.40995,2.86379,2.00048,8.51751,7.94462,14.7927,6.11372,11.3868,8.57366,9.43211,12.3334,5.47192,6.41681,4.46297,11.4725,9.54337,7.25321,8.54603,7.8876,11.4623,4.70643,4.00242,9.70058,7.43606,10.7169,14.8512,13.4373
28.1153,6.6172,0,0,0.297326,52.8904,2.08524,1.34356,0.987706,1.61766,6.04554,0.524676,0.950723,1.69904,3.90322,13.1163,59.4821,10.0113,6.82227,2.72665,0.763704,0,1.18901,2.35731,10.1479,12.2798,20.5099,44.4311,4.71464,2.01994,0.451874,1.55441,0.344079
0,0,0,0,3.88715,88.4872,7.62567,0,0,0,0,0,0,2.27786,9.38219,18.2168,39.7417,16.9785,4.63546,8.76742,0,0,2.23203,1.28185,3.24867,9.96417,16.0053,20.8903,20.3243,17.168,6.37823,1.04503,1.46219
0,0,0,0,0.154497,91.8171,8.02842,0,0,0,0,0,0,0,0,6.975,55.5782,33.6881,3.75863,0,0,0,0.0926035,0,1.429,23.1004,40.5716,23.0429,8.09549,2.66282,0.395095,0.185928,0.424145
0.0884065,0,0,7.31829,36.3257,47.1609,5.60873,1.50911,0,0.176813,1.81206,0.26522,0,3.63685,9.35052,22.3933,28.7797,15.9053,10.5467,4.4605,2.10119,2.56078,0.437089,0.773669,6.84409,5.75703,9.51867,19.5263,9.46118,28.5071,10.3345,3.85495,4.98539
2.43071,0.149443,0,0,16.2581,69.103,0.161597,0.115184,0,0,11.782,0.928101,0.431377,1.38187,26.6968,18.6845,26.3309,24.9758,0.2853,0.2853,0,0,0,0.264627,1.96797,2.54899,6.87718,21.0046,41.3519,18.9875,3.42724,3.24686,0.323194
0,0,0,0,0,79.1806,20.7277,0.0917255,0,0,0,0,0,0,3.64169,9.54148,73.1785,13.6383,0,0,0,0,0,0.0458628,5.58744,19.4489,59.643,11.8222,3.14188,0.310668,0,0,0
0,0,0,0,0,99.9964,0.00360285,0,0,0,0,0,0,0,0.000678942,0.0446264,63.2285,36.4863,0.239953,0,0,0,0.000558669,0,0.043842,0.0590108,10.6159,62.9689,26.2578,0.0271246,0.0189207,0.00548941,0.00240091
0,0,0,0,0,99.9998,0.000145054,0,0,0,0,0,0,0.00195979,0.037061,21.089,73.4137,5.37073,0.0791901,0.00829349,0,0,0,0.000155445,0,0.00427046,31.6504,57.7933,10.5491,0.00213806,0.000700221,0,0
0.26136,4.28679,0.0308972,0.562479,3.68391,86.0905,2.77315,2.25673,0.0308972,0.0232933,0,1.10058,0.119591,0.117187,0.132395,0.426876,58.8081,5.69133,0.45359,3.52245,22.486,7.14185,3.02261,6.56651,0.239958,0.400858,5.20543,72.9371,7.2485,0.760846,2.55201,1.00146,0.0647247
0.084972,0,0,0,0,94.2544,0,0,0,0.0274401,5.63316,0,0,0,0,0,94.2544,0,0,5.49595,0.249613,0,0,0,0,0,0.0302538,94.3366,0.109761,5.46851,0.0548803,0,0
1.2753,0,0.035878,0,1.71601,88.1401,4.34636,0,0,0,4.48636,0.0717561,0,0,0.29492,5.12959,52.145,11.4143,0.035878,0,0.217851,30.6907,0.141819,0.362262,4.91123,5.49582,10.2898,49.3665,19.4152,2.86417,2.90641,4.24683,0
0.105566,0,0,0,0.0341376,66.2932,2.47375,0,0,0.00923011,31.0841,0,0,0,0.10896,69.122,28.1746,2.57057,0.0238374,0,0,0,0,0,0,2.72153,30.6108,37.8587,8.42292,20.3789,0.00712488,0,0
0,0,0,0,0.138254,99.8617,0,0,0,0,0,0,0,0,0,2.58111,93.3957,3.57252,0.145539,0.305152,0,0,1.12705,1.1264,6.08106,8.83579,24.3178,29.0908,19.5915,9.10828,0.54665,0.0798062,0.0948739
0.78782,0,1.24186,7.30416,18.2912,64.2295,6.55855,1.58692,0,0,0,8.29666,4.69848,2.0637,0.0462312,0.99184,60.3263,13.4547,5.00995,0.398731,1.01484,3.69857,0,0.0949356,3.32877,10.4122,6.08065,20.8628,16.8702,9.04236,14.4485,13.5274,5.33202
0,0,0,0,0,98.4382,1.56181,0,0,0,0,0,0,0,3.12361,37.9891,54.8218,2.5037,1.56181,0,0,0,0.300457,4.31967,0.348692,4.60393,8.55063,26.2874,40.0215,9.74193,4.11157,1.48739,0.226854
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1.92424,21.7117,69.3197,6.86079,0.183653,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.10605,97.6498,1.24417,0,0,0,0,0,0,0,1.86548,18.7099,51.047,24.365,4.01259,0,0,0
0,0,0,0,0,89.546,10.454,0,0,0,0,0,0,0,1.48908,24.7448,63.1176,9.95474,0.693823,0,0,0,1.6757,14.2438,24.0759,18.1956,11.7649,3.06365,1.26397,8.2604,7.08941,3.51431,6.85248
34.9551,0,0,0,0.391028,55.3911,1.92911,0,0,0,7.33377,2.58467,0.597252,0,0,10.331,56.778,9.79945,18.2237,0.783796,0.277131,0.625048,0.407928,0.210286,1.68471,12.3844,18.3951,35.9997,12.3164,7.20895,6.73338,4.22137,0.437718
5.07291,3.52124,0.996816,0,5.17905,64.262,11.4135,0.397112,0.527101,4.18273,4.44748,4.84381,4.8139,1.70484,1.61949,17.0791,25.791,17.7111,9.97936,6.02455,6.52328,3.90954,6.52354,4.69836,11.4588,13.923,9.73072,4.52189,13.5092,14.007,11.7468,6.44871,3.43191
19.0582,4.09986,0.12721,0.476394,7.48811,36.8794,3.81595,0.927909,3.05499,1.80406,22.268,7.18382,0.669032,0.522564,3.08761,8.18475,23.0565,6.25607,2.66858,1.51752,8.60703,38.2466,2.27082,4.10936,5.27123,5.29036,5.17934,4.96142,23.7964,25.8856,9.49296,5.59842,8.14409
0.676896,0.186037,0.563982,1.38952,9.79685,85.6082,0.381699,0,0,0.536152,0.860664,2.92609,1.10113,0.516868,23.0001,15.7514,39.8056,13.8621,2.55217,0,0.401319,0.0832086,0.602191,1.24844,0.711064,4.15377,18.9172,8.43698,32.3495,22.2887,5.53655,2.71981,3.03585
6.21124,5.00848,1.61321,0.858896,16.3109,51.5929,7.79204,1.4417,1.57206,2.35338,5.24524,4.78566,1.42771,1.57279,5.61692,21.7392,27.3118,11.0824,7.4445,4.66907,6.21312,8.13679,5.91474,11.5839,10.5367,5.99104,6.98021,4.6187,19.519,14.4718,10.6061,7.1632,2.61464
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10.2591,89.7316,0.00935104,0,0,0,0,0,0.0208396,0.091765,0.201417,5.88304,69.773,23.96,0.0587659,0.0112066,0,0
36.8894,5.60408,0.0915761,0.103022,5.41052,30.5861,10.191,3.62301,0,0.312956,7.18831,0.720277,5.9331,5.05241,5.67723,8.46666,31.773,11.9643,13.7532,4.0606,7.45216,5.14699,3.80147,4.79005,18.9958,35.5487,10.5336,0.90033,3.79659,5.63828,4.58253,5.69958,5.71318
2.25976,2.17407,4.51917,7.31843,12.726,42.5212,27.4058,0.904194,0,0,0.171364,8.04169,10.5808,6.22328,2.43988,10.4533,10.125,12.8873,9.73201,7.06755,12.7213,9.72795,3.44007,5.04403,8.56279,10.5278,8.28378,3.46283,5.40878,15.5575,9.60191,21.2464,8.86408
0,0,0,0,17.6688,82.3312,0,0,0,0,0,8.29422,3.04418,19.9746,0,10.3676,28.7255,13.5532,12.1529,3.88786,0,0,0,0,0.286565,1.98339,13.6197,23.7021,12.9788,44.7879,2.38958,0.251995,0
0.135187,0,0.249899,6.53781,8.93791,69.6464,12.7285,1.07898,0.642878,0,0.0424345,71.792,0,0.00400426,0.0223573,4.36658,22.8014,0.916482,0.0902595,0,0.00344818,0.00344818,0.067072,0.30987,0.710978,4.16426,19.0795,72.6089,2.80564,0.253792,0,0,0
0.102313,0.0955033,0,0,0.186846,63.0895,36.5259,0,0,0,0,0,0.0226313,0,0.139412,8.87779,48.1625,0.600738,6.93353,11.6933,5.83389,17.7362,0.135202,11.7931,11.1272,17.8004,32.8917,19.2388,4.19682,0.980583,0.60113,0.767885,0.467242
2.77028,0,0,8.40557,10.1429,39.1672,7.71892,0.652972,0,10.1676,20.9746,2.58728,2.68469,7.37666,3.6167,15.7327,25.5866,12.9197,19.2263,4.95835,4.94352,0.367523,1.06802,2.74215,2.24014,12.295,3.76702,6.92754,15.8194,17.9497,15.6603,7.8754,13.6553
37.369,2.26121,0,0,1.22453,49.0015,0.323384,0.610606,0,0,9.20976,2.54247,0.610605,0,0.561376,2.35056,48.7479,12.5772,22.1118,0,0.820867,9.67723,1.36534,2.61612,7.71443,23.5512,23.482,9.71813,27.0824,3.03304,0.203294,0.287959,0.946088
13.4716,0.16333,0,0,0,22.3195,32.2926,0,0.10673,0.156859,31.4893,0,0.440171,5.72431,1.35468,32.9185,52.3999,4.39878,2.54176,0.115133,0,0.10673,4.5363,12.8006,15.6036,9.1315,16.8292,6.27505,26.8298,5.76322,0.661801,0.775775,0.793075
0,0.00518979,0,0.015579,20.9614,78.9567,0.0596601,0.00145323,0,0,0,21.0033,41.9513,0.0130312,10.49,0.111072,15.8205,5.22358,5.34628,0.0378349,0.00308764,0,0.0226609,0.0129483,0.0435865,15.6596,10.7016,10.4417,26.085,21.2186,10.4917,0.115304,5.2072
2.6292,2.47599,5.91631,24.6156,6.91011,39.5413,8.6841,3.36522,0.727012,2.63328,2.50187,5.3607,7.65002,3.08993,9.88918,3.64632,18.8157,6.02162,13.2803,6.19858,3.27346,22.7742,6.99484,17.3485,7.51917,8.0114,4.29801,1.48266,7.1547,4.91115,15.0316,22.0575,5.19049
0.0178444,0,0,0,0,63.3629,0,36.6063,0,0,0.0129699,0.0324971,0,0,0.175991,10.502,46.8732,42.4106,0.00571395,0,0,0,0,36.6063,0,0.00195701,5.42853,57.9401,0.0221384,0.000935888,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25.4076,73.9681,0.624209,0,0,0,0,0.0871343,0.197305,0.0949432,10.0489,7.94994,18.3732,40.9335,11.0576,10.6882,0.48623,0.0830023
11.731,2.49635,1.35326,1.08417,7.29586,45.4793,17.8487,1.7557,1.32708,0.740565,8.88804,13.8372,5.83217,4.00335,2.40315,4.11869,19.9151,15.0264,17.403,3.29585,0.293318,13.8718,7.38925,5.05991,12.4589,15.3364,14.0989,3.79814,5.46746,13.9687,14.6213,4.70058,3.10041
0,0.0509258,0,0,0.346654,81.0885,16.1136,1.96202,0.0904581,0.0878995,0.260018,6.46688,10.0294,0.981526,9.39944,18.8459,48.0966,5.45146,0.513587,0.215146,0,0,0.394026,3.01022,6.17401,19.6927,32.8743,31.5002,4.65046,0.212435,0.324499,0.257738,0.909502
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,16.5175,57.868,25.6145,0,0,0,0,0,0.063784,0.623462,5.23964,32.9079,20.2753,21.7432,11.2658,7.641,0.239896,0
0,0,0,0,0,65.008,34.992,0,0,0,0,0,0,1.33068,9.00723,18.0446,38.3833,27.9793,5.20048,0.0544168,0,0,0,3.13231,14.6953,28.1009,28.626,7.95839,10.1049,2.2781,5.10417,0,0
4.70669,2.29829,0.420037,0,0.707283,33.4045,31.3759,8.08021,2.73209,14.3293,1.94568,3.32189,3.28419,11.8604,9.40809,23.7932,19.6251,13.4509,7.81235,2.78853,2.06419,2.59108,11.7358,23.1295,21.2215,17.536,6.59978,4.56665,2.13115,3.21022,5.42401,3.56747,0.87781
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.384733,90.5876,9.02771,0,0,0,0,0.081562,1.41482,1.20335,3.28268,31.0997,37.9199,17.2854,5.6699,2.04278,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,7.9714,89.103,2.92564,0,0,0,0,0,0,0.149695,0.640187,9.87264,56.9432,30.0731,1.11549,0.838535,0.367172,0
6.38373,0.284253,5.25851,10.8942,18.0571,30.2429,3.29806,7.18074,1.71386,0.772828,15.9138,7.53634,4.19546,1.80163,9.64813,10.22,18.8921,17.8364,6.18489,8.59741,3.2099,11.8777,23.9088,2.09296,0.884642,0.686421,1.96017,6.58087,17.621,20.2081,14.264,6.33997,5.45302
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.00576089,97.3449,2.64936,0,0,0,0,0,0.00293594,0.00227605,0.0102063,68.2899,26.4014,5.27721,0.00658322,0.00445726,0.00214074,0.00289875
0,0,0,0,0,99.9986,0.00137848,0,0,0,0,0,0,0,2.60785,15.7639,58.0021,23.6262,0,0,0,0,0,0.00166079,0.00323299,10.4921,57.5447,2.90802,29.0395,0.00939954,0.0013782,0,0
9.01872,0,0,0,0.912361,45.425,13.5735,0,0,0,31.0704,0,0,0.98241,18.2058,25.1722,48.8947,3.72996,3.01494,0,0,0,0,2.47876,6.6915,12.5249,25.7931,11.3349,23.6233,9.22984,3.49434,3.35081,1.47848
0,0,0,0,0,99.931,0.0689948,0,0,0,0,0.0115331,0.027393,0.00842552,0.0233801,15.8126,83.8747,0.237343,0.0045703,0,0,0,0,0,0.276379,0.0229978,26.3652,67.7085,5.58236,0,0.0445626,0,0
0,0,0,0,0,72.6756,24.7087,2.61567,0,0,0,0.0566727,0.0439707,0,0.0558563,26.0636,48.7124,21.2652,0.931598,0.635747,2.23489,0,0,0.318486,13.5926,36.9793,22.1287,10.5265,4.73539,11.5123,0.0191435,0.187544,0
1.78537,0.656159,0,0.131232,0,78.4496,12.3323,0.763742,0,0,5.88163,0.885187,0.817198,0,0.131232,8.66388,74.2477,14.5986,0,0.131232,0.262464,0.262464,0.45633,1.08501,1.52542,7.02039,58.4096,25.0128,4.30659,1.2086,0,0.131232,0.844023
0,0,0,0,36.3479,58.6571,4.75128,0.243732,0,0,0,4.73759,8.60639,7.89481,5.18813,16.0748,15.2488,13.0919,22.361,5.09038,0.876084,0.830035,8.68965,1.75152,5.72677,7.44875,5.21085,3.23788,10.9324,14.8873,21.4202,10.0607,10.6341
0,0,0,0.35916,0.220613,99.4202,0,0,0,0,0,0,0,0,0.382849,22.532,44.9457,29.5149,2.32029,0.0248947,0,0.279344,1.94743,4.35826,7.86563,2.89476,7.50831,15.8113,28.1561,19.6086,3.35441,3.43537,5.05986
0,0,0.0867665,0,0.113173,78.4565,21.1811,0.113173,0.0492704,0,0,0.214571,0.0867665,0.0867665,0.119321,19.8569,51.4768,23.1676,4.87192,0.0596603,0.0596603,0,0.0867665,2.46247,10.5883,24.2216,45.6767,16.0092,0.39407,0.297095,0,0,0.263841
