1,17.6988,27.48,-1.0036399999999999
1,-196.31900000000002,2.48572,-0.777573
1,-23.6001,10.1323,-0.6187010000000001
1,35.9251,11.8101,-0.6092
5,19.0978,13.7048,-0.7953939999999999
1,-2.00738,20.1696,-0.613383
1,16.3452,24.775,-0.757578
0,-9.420119999999999,30.1058,-0.647097
1,52.9918,6.857469999999999,-0.520358
5,4.21569,7.27383,-0.568168
2,23.1613,10.0563,-0.440086
5,13.6569,11.1347,-0.517741
1,28.7986,11.7035,-0.47342799999999996
5,-1.135,13.1148,-0.491
4,-15.5765,17.7738,-0.421955
5,-2.8547700000000003,18.3514,-0.44056300000000004
1,18.8997,18.5561,-0.568785
4,-1.11533,22.3137,-0.504624
5,-31.6285,-4.214519999999999,-0.351958
1,-20.7662,-3.08311,-0.242013
5,-31.7328,-2.82712,-0.349578
1,-45.2016,-2.6764099999999997,-0.313448
2,-22.4876,2.08126,-0.37351999999999996
1,53.8385,3.6343699999999997,-0.23804699999999998
2,-15.5869,4.1275,-0.30274
5,53.7267,7.46737,-0.24756799999999998
1,53.0553,7.902480000000001,-0.226458
4,14.202,8.67718,-0.347857
5,17.6866,20.2829,-0.21414299999999997
5,-5.2297400000000005,20.5428,-0.252238
1,-61.9874,21.0366,-0.353124
0,16.264,22.9708,-0.309749
1,94.0153,-3.88142,-0.0321821
4,-31.2243,-3.52865,-0.132402
5,-16.8956,-3.4297800000000005,-0.153024
5,-42.1439,-2.66152,-0.189125
5,61.8108,3.48125,-0.166181
0,18.5307,3.70359,-0.0184579
4,50.7997,4.27639,-0.13355799999999998
4,24.5415,8.76272,-0.12010699999999999
5,-26.1107,10.7726,-0.134422
4,27.1209,11.6896,-0.08458689999999999
1,-46.1482,16.8182,-0.171825
4,-3.05289,19.0614,-0.00827134
5,2.25256,20.4766,-0.163569
5,17.1432,20.7471,-0.0653769
5,17.4762,21.230999999999998,-0.0391461
4,17.3806,22.7153,-0.015445600000000002
5,16.8852,23.6454,-0.0443952
1,-19.2613,24.1896,-0.07902410000000001
5,-18.8018,25.5634,-0.119083
1,28.4425,-12.2193,0.0470651
0,23.3962,-11.8804,0.148279
1,11.2631,-8.731760000000001,0.199156
1,-8.54964,-6.33115,0.0325899
1,-16.7138,-4.41654,0.0634352
5,5.1668400000000005,-4.07111,0.0895205
0,64.1928,0.318021,0.05300319999999999
5,-5.51871,2.48487,0.105375
5,-1.89462,4.072080000000001,0.041864099999999994
0,-3.6476,6.05304,0.029761799999999998
5,-2.8957200000000003,6.07967,0.0980858
5,-0.8439059999999999,7.51652,0.0469108
5,32.704,11.8146,0.151257
5,-30.4079,12.2439,0.19931400000000002
1,-27.8252,13.6752,0.08432360000000001
0,-28.0778,14.287,0.06147919999999999
0,-18.7677,17.1125,0.046262300000000006
1,-36.6915,17.5077,0.12523399999999998
4,-18.6643,18.0725,0.0141238
1,-45.9566,18.4197,0.030804900000000003
5,-12.3254,20.5274,0.07729119999999999
1,-0.371942,24.5216,0.0775559
2,31.6219,-11.5767,0.280271
1,16.0062,-10.1487,0.364637
3,25.758000000000003,-10.1951,0.21928899999999998
0,30.877,-9.76742,0.251179
0,27.3164,-8.06621,0.337638
0,28.5331,-7.95264,0.36435
0,4.214840000000001,-5.86155,0.330663
3,-6.624060000000001,-5.74065,0.310425
4,5.12401,-5.42572,0.320206
1,-108.449,-3.9834400000000003,0.23632199999999998
1,23.5667,-2.82177,0.21652
1,-37.664,-2.62865,0.22171100000000002
5,29.3308,-2.4875,0.373544
1,40.1819,-1.99643,0.24183400000000002
4,22.8275,3.07642,0.256042
5,-16.99,3.5992900000000003,0.274027
4,0.116022,6.40219,0.278605
3,-25.4394,11.3478,0.27261199999999997
0,-24.6677,11.3188,0.26334
3,21.8944,11.6491,0.3011
1,-2.96358,12.7062,0.333097
0,-11.4147,13.7352,0.27171
4,-18.6646,15.2452,0.266232
4,-4.842169999999999,18.8101,0.319267
3,20.2447,19.8585,0.396648
4,-1.0338200000000002,20.3584,0.315508
0,-16.0533,20.5964,0.330867
0,-61.0864,20.7924,0.365613
0,20.2434,25.509,0.30850500000000003
1,22.3004,28.7038,0.359585
4,-7.1278,28.804000000000002,0.285426
5,33.1389,-13.42,0.51181
4,15.3694,-10.2295,0.596108
4,30.5607,-8.20701,0.539797
3,18.8959,-7.921,0.597839
0,19.9116,-7.937460000000001,0.54873
0,26.2494,-7.967280000000001,0.537203
0,10.2114,-6.960710000000001,0.566929
0,2.6843,-6.323180000000001,0.5971890000000001
3,5.24191,-3.51539,0.587856
1,-25.7515,1.65746,0.479414
1,62.317,2.92462,0.526404
4,-14.4279,4.317159999999999,0.5388189999999999
5,25.9201,6.844360000000001,0.565209
5,27.1458,7.95982,0.504428
5,-28.0813,14.4843,0.551705
4,-18.6669,14.5011,0.48240299999999997
1,-33.2424,17.7826,0.456434
4,-15.503,18.0015,0.541097
2,-4.5827599999999995,20.6488,0.46390600000000004
5,17.7336,22.4013,0.47066
4,20.2827,27.4542,0.488471
0,4.29213,-5.8503099999999995,0.7153649999999999
